Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12.944,8.336,14417.91,61.6,0.0,24.0,90.0
9.538,7.0,14402.83,45.2,0.0,4.0,39.0
13.146,7.67,14360.59,59.6,0.0,27.0,91.0
9.716,7.598,14476.85,47.8,0.0,25.0,40.0
10.98,5.046,14399.85,47.6,0.0,2.0,92.0
13.93,9.724,14386.43,68.6,0.0,28.0,90.0
10.14,8.074,14410.8,50.0,0.0,25.0,39.0
10.316,4.588,14411.31,43.8,0.0,2.0,85.0
9.802,7.512,14442.32,48.2,0.0,27.0,40.0
13.15,8.766,14446.98,62.8,0.0,27.0,87.0
11.626,6.674,14471.44,53.2,0.0,1.0,84.0
9.692,7.55,14547.0,47.2,0.0,27.0,40.0
12.204,7.946,14536.81,57.4,0.0,28.0,85.0
10.858,6.456,14497.4,49.8,0.0,0.0,59.0
11.608,8.51,14394.63,55.8,0.0,27.0,64.0
13.0,8.31,14460.53,62.0,0.0,28.0,92.0
7.894,4.612,14472.0,33.6,0.0,0.0,39.0
13.194,8.692,14547.1,63.8,0.0,28.0,90.0
13.95,9.86,14502.26,68.2,0.0,27.0,89.0
7.628,4.282,14460.49,31.4,0.0,0.0,40.0
12.968,8.33,14474.05,60.4,0.0,28.0,91.0
12.918,8.516,14511.42,61.2,0.0,28.0,86.0
8.878,6.238,14584.7,41.2,0.0,0.0,40.0
13.57,9.35,14569.98,66.8,0.0,27.0,93.0
9.224,6.742,14551.04,43.0,0.0,28.0,40.0
11.306,5.966,14562.92,51.2,0.0,0.0,91.0
13.59,9.292,14516.85,67.2,0.0,27.0,85.0
10.268,7.616,14399.02,49.4,0.0,27.0,39.0
11.042,5.33,14359.16,49.0,0.0,0.0,90.0
9.086,6.476,14464.73,42.6,0.0,27.0,40.0
13.878,9.538,14422.89,68.8,0.0,28.0,90.0
8.622,5.824,14452.91,39.2,0.0,0.0,40.0
12.564,7.72,14448.3,59.4,0.0,27.0,92.0
9.864,7.814,14544.61,49.0,0.0,27.0,40.0
11.072,5.604,14434.88,48.8,0.0,0.0,86.0
13.704,9.786,14451.74,66.8,0.0,27.0,86.0
10.61,7.214,14460.95,50.8,0.0,28.0,40.0
10.884,5.05,14402.37,47.0,0.0,0.0,91.0
10.39,8.174,14432.9,52.2,0.0,27.0,39.0
13.288,9.004,14464.72,63.4,0.0,27.0,89.0
11.326,6.01,14432.63,51.6,0.0,0.0,87.0
9.486,7.134,14448.44,44.8,0.0,28.0,39.0
12.834,8.28,14447.71,61.6,0.0,27.0,88.0
12.376,7.548,14550.97,58.6,0.0,0.0,89.0
9.788,7.708,14452.36,46.6,0.0,28.0,39.0
13.01,8.404,14536.09,63.4,0.0,27.0,91.0
10.64,4.92,14576.66,46.2,0.0,0.0,87.0
11.032,9.392,14550.51,56.4,0.0,27.0,40.0
13.574,9.6,14519.18,67.2,0.0,28.0,89.0
10.44,4.55,14546.65,43.0,0.0,0.0,88.0
9.84,7.648,14475.75,48.4,0.0,27.0,39.0
14.546,8.994,14468.94,68.0,0.0,28.0,96.0
8.984,6.234,14420.34,41.2,0.0,0.0,40.0
12.676,8.318,14425.78,60.8,0.0,27.0,87.0
12.058,7.22,14447.8,55.4,0.0,28.0,87.0
8.768,5.922,14469.3,40.6,0.0,0.0,40.0
13.392,9.224,14482.45,64.2,0.0,28.0,88.0
12.572,8.236,14530.44,59.4,0.0,28.0,84.0
8.246,5.222,14553.41,36.0,0.0,0.0,40.0
12.634,7.884,14539.37,59.2,0.0,28.0,88.0
13.886,9.834,14518.33,67.8,0.0,28.0,87.0
8.252,5.23,14530.72,36.4,0.0,0.0,40.0
13.418,8.432,14549.01,62.8,0.0,28.0,90.0
13.076,8.686,14633.89,62.0,0.0,28.0,91.0
8.774,6.042,14634.56,40.4,0.0,0.0,40.0
13.958,10.328,14666.36,69.6,0.0,28.0,88.0
12.464,7.454,14533.86,57.2,0.0,28.0,92.0
8.248,5.288,14470.19,36.8,0.0,0.0,40.0
13.462,8.526,14494.17,64.0,0.0,28.0,92.0
13.948,9.496,14545.66,67.0,0.0,27.0,95.0
8.664,5.83,14578.71,40.2,0.0,1.0,41.0
12.19,7.43,14579.81,55.4,0.0,28.0,86.0
10.134,8.172,14587.53,50.2,0.0,26.0,41.0
12.092,6.92,14540.14,55.2,0.0,1.0,91.0
13.372,9.004,14440.25,63.6,0.0,28.0,90.0
9.722,7.498,14451.9,47.2,0.0,24.0,40.0
10.822,4.736,14402.04,46.0,0.0,3.0,89.0
10.662,8.77,14386.07,54.4,0.0,28.0,39.0
13.09,8.538,14494.23,63.0,0.0,23.0,90.0
11.378,5.756,14425.77,50.4,0.0,4.0,91.0
9.712,7.318,14438.83,47.0,0.0,28.0,39.0
12.622,7.604,14420.93,58.8,0.0,23.0,93.0
9.636,7.222,14494.76,45.4,0.0,4.0,40.0
12.51,7.758,14353.16,58.6,0.0,28.0,89.0
12.354,7.924,14472.39,59.0,0.0,22.0,85.0
8.826,5.386,14467.19,40.0,0.0,6.0,40.0
13.724,9.342,14439.68,66.4,0.0,29.0,91.0
13.766,9.36,14467.49,66.4,0.0,26.0,91.0
7.584,4.12,14393.92,31.4,0.0,2.0,39.0
12.714,8.34,14454.78,61.0,0.0,28.0,86.0
10.414,8.386,14516.43,51.8,0.0,27.0,40.0
12.048,6.638,14502.73,53.8,0.0,0.0,94.0
13.146,8.944,14511.67,64.4,0.0,28.0,88.0
9.346,6.96,14590.2,43.2,0.0,27.0,40.0
11.46,6.162,14611.13,51.2,0.0,0.0,90.0
13.816,9.472,14565.26,68.4,0.0,27.0,92.0
10.246,8.162,14500.3,50.6,0.0,28.0,39.0
11.224,5.646,14498.97,49.8,0.0,0.0,91.0
9.152,6.46,14457.77,43.0,0.0,27.0,40.0
13.502,8.888,14435.05,64.8,0.0,27.0,91.0
12.07,6.84,14463.47,53.8,0.0,0.0,90.0
9.748,7.55,14448.27,46.6,0.0,28.0,42.0
12.64,8.096,14453.0,60.4,0.0,25.0,88.0
7.622,4.256,14405.16,32.6,0.0,2.0,39.0
14.062,9.884,14451.16,70.0,0.0,28.0,90.0
10.958,7.786,14421.37,52.6,0.0,24.0,58.0
10.336,5.554,14440.59,45.6,0.0,4.0,74.0
12.794,8.058,14453.86,62.2,0.0,27.0,89.0
10.124,7.406,14420.25,47.8,0.0,24.0,40.0
12.862,7.592,14418.17,59.4,0.0,4.0,96.0
12.692,7.978,14427.71,60.6,0.0,27.0,90.0
9.8,7.706,14458.44,47.8,0.0,26.0,40.0
11.25,5.81,14474.23,50.2,0.0,2.0,88.0
12.608,9.228,14575.86,61.4,0.0,28.0,73.0
11.714,9.168,14577.2,58.4,0.0,26.0,57.0
11.004,5.088,14481.88,46.4,0.0,2.0,93.0
9.854,7.722,14450.03,48.6,0.0,27.0,40.0
13.476,8.982,14488.55,65.0,0.0,26.0,89.0
11.602,6.654,14501.29,52.4,0.0,2.0,86.0
10.25,8.47,14495.08,51.2,0.0,27.0,40.0
12.07,7.108,14406.44,55.6,0.0,25.0,89.0
11.418,6.148,14472.0,51.4,0.0,3.0,89.0
11.186,9.034,14479.24,56.6,0.0,27.0,40.0
12.972,8.348,14438.79,63.0,0.0,26.0,89.0
11.254,5.912,14417.63,51.6,0.0,2.0,89.0
9.154,6.386,14363.86,43.6,0.0,27.0,39.0
13.256,8.588,14328.33,64.4,0.0,24.0,89.0
9.176,6.654,14410.08,43.0,0.0,4.0,39.0
12.658,8.2,14453.52,59.6,0.0,27.0,89.0
12.616,7.984,14429.23,60.2,0.0,24.0,88.0
7.916,4.686,14457.05,34.4,0.0,4.0,40.0
14.098,10.102,14488.09,70.0,0.0,28.0,90.0
13.23,8.55,14516.7,62.4,0.0,23.0,92.0
8.292,5.216,14469.7,37.8,0.0,5.0,39.0
13.26,8.334,14460.7,62.8,0.0,28.0,90.0
9.472,7.1,14406.11,44.8,0.0,23.0,39.0
12.546,7.468,14424.86,57.6,0.0,5.0,90.0
12.802,8.406,14507.97,61.2,0.0,27.0,89.0
9.642,7.424,14536.22,46.6,0.0,23.0,40.0
11.406,6.098,14539.16,50.0,0.0,5.0,88.0
13.32,9.064,14539.97,65.2,0.0,27.0,89.0
10.632,8.706,14526.24,53.8,0.0,23.0,40.0
10.668,5.122,14508.48,44.8,0.0,5.0,87.0
9.842,7.658,14459.51,49.2,0.0,27.0,39.0
12.978,7.996,14409.8,61.6,0.0,21.0,91.0
11.848,6.698,14357.13,54.2,0.0,7.0,89.0
10.422,8.146,14341.24,51.8,0.0,27.0,39.0
11.822,6.54,14537.77,52.6,0.0,19.0,91.0
8.672,5.89,14556.05,40.2,0.0,8.0,40.0
13.632,9.742,14568.23,67.8,0.0,28.0,85.0
9.458,7.076,14597.16,47.0,0.0,15.0,40.0
11.706,7.004,14542.05,53.6,0.0,12.0,86.0
11.858,7.004,14395.18,56.4,0.0,27.0,84.0
9.298,6.816,14436.05,44.6,0.0,14.0,40.0
12.918,8.432,14484.68,62.6,0.0,14.0,88.0
9.592,7.306,14509.1,44.4,0.0,27.0,39.0
11.488,6.88,14460.05,53.0,0.0,11.0,83.0
11.936,6.468,14453.56,55.2,0.0,15.0,91.0
10.606,8.916,14521.24,53.2,0.0,28.0,40.0
12.968,8.218,14446.67,61.4,0.0,13.0,90.0
8.336,5.434,14505.03,36.4,0.0,14.0,40.0
12.76,8.48,14614.92,61.4,0.0,27.0,87.0
9.072,6.136,14439.61,43.0,0.0,11.0,39.0
12.46,7.64,14301.83,58.2,0.0,16.0,87.0
13.354,8.542,14335.48,64.6,0.0,27.0,94.0
8.03,4.75,14382.09,34.4,0.0,9.0,40.0
12.034,7.072,14395.2,56.0,0.0,18.0,88.0
10.714,8.804,14345.49,54.0,0.0,27.0,39.0
11.56,6.374,14339.47,51.8,0.0,7.0,88.0
9.192,6.704,14402.18,43.4,0.0,19.0,39.0
12.158,7.024,14465.89,56.2,0.0,27.0,86.0
8.848,6.004,14503.88,41.2,0.0,4.0,39.0
13.352,8.966,14383.59,65.6,0.0,23.0,89.0
9.09,6.288,14328.62,42.4,0.0,26.0,38.0
10.962,5.438,14345.46,48.4,0.0,1.0,88.0
9.224,6.598,14462.18,43.4,0.0,26.0,39.0
13.68,9.338,14407.33,66.4,0.0,28.0,91.0
8.784,6.076,14445.73,40.6,0.0,0.0,39.0
12.1,7.444,14554.7,54.6,0.0,27.0,87.0
12.616,8.248,14500.64,62.2,0.0,27.0,87.0
8.22,4.952,14420.1,35.8,0.0,0.0,40.0
13.362,9.232,14431.87,64.4,0.0,27.0,84.0
10.174,8.13,14460.7,51.4,0.0,27.0,39.0
10.362,4.388,14449.43,43.8,0.0,0.0,88.0
9.742,7.432,14437.48,47.4,0.0,27.0,40.0
13.364,9.12,14488.13,63.4,0.0,28.0,89.0
11.958,6.696,14493.44,52.6,0.0,0.0,90.0
9.892,7.89,14504.25,49.2,0.0,27.0,40.0
12.018,7.314,14466.19,55.6,0.0,28.0,85.0
8.548,5.444,14454.72,38.6,0.0,0.0,40.0
13.418,8.99,14476.67,65.8,0.0,27.0,90.0
12.964,8.454,14433.5,62.0,0.0,28.0,86.0
7.992,4.804,14391.4,35.2,0.0,0.0,39.0
11.968,7.206,14464.49,55.2,0.0,27.0,86.0
10.752,8.326,14384.9,54.0,0.0,25.0,39.0
11.666,6.422,14473.27,52.8,0.0,3.0,89.0
12.99,8.216,14436.9,61.8,0.0,27.0,92.0
9.286,6.758,14329.82,43.8,0.0,22.0,39.0
10.78,5.332,14280.27,47.6,0.0,5.0,85.0
10.78,8.962,14396.39,53.2,0.0,27.0,40.0
12.072,7.258,14450.5,56.2,0.0,19.0,87.0
8.5,5.626,14361.53,38.8,0.0,8.0,39.0
11.95,7.174,14399.83,57.6,0.0,27.0,82.0
12.208,7.632,14488.56,57.6,0.0,16.0,85.0
9.9,7.768,14551.64,48.2,0.0,11.0,40.0
13.22,7.61,14555.34,58.6,0.0,30.0,89.0
8.932,6.304,14515.58,41.2,0.0,12.0,39.0
11.346,5.948,14394.94,50.6,0.0,15.0,91.0
10.79,9.034,14414.86,55.0,0.0,27.0,39.0
12.212,7.93,14661.36,57.6,0.0,11.0,83.0
8.58,5.76,14613.89,37.8,0.0,16.0,40.0
12.532,8.162,14544.04,60.8,0.0,27.0,87.0
8.398,5.306,14556.21,37.6,0.0,7.0,40.0
12.906,8.798,14555.53,61.2,0.0,20.0,83.0
12.626,8.468,14545.93,60.0,0.0,27.0,84.0
7.772,4.334,14502.61,33.2,0.0,2.0,40.0
12.108,7.61,14499.1,55.6,0.0,24.0,84.0
9.85,7.748,14478.32,48.0,0.0,26.0,40.0
11.422,6.542,14447.04,50.8,0.0,0.0,81.0
9.238,6.904,14529.82,44.6,0.0,27.0,40.0
10.498,7.108,14404.22,50.2,0.0,26.0,57.0
9.55,4.898,14367.05,43.0,0.0,0.0,67.0
10.02,7.91,14438.93,49.4,0.0,26.0,39.0
12.888,8.69,14464.96,63.2,0.0,26.0,84.0
7.428,3.816,14603.92,30.0,0.0,0.0,40.0
12.274,7.978,14542.56,57.6,0.0,27.0,84.0
9.708,7.492,14487.51,46.8,0.0,27.0,39.0
11.55,6.868,14523.5,54.2,0.0,0.0,84.0
9.948,8.036,14533.56,49.2,0.0,27.0,40.0
11.632,6.91,14582.17,53.0,0.0,22.0,80.0
8.342,5.456,14602.92,37.8,0.0,4.0,40.0
12.878,8.474,14565.29,62.8,0.0,27.0,89.0
10.14,7.988,14619.43,50.4,0.0,16.0,40.0
11.3,6.86,14738.53,52.0,0.0,11.0,83.0
11.634,6.75,14497.45,54.4,0.0,26.0,82.0
8.8,5.914,14497.8,39.6,0.0,9.0,40.0
12.152,7.676,14512.46,58.0,0.0,17.0,84.0
10.226,8.24,14496.37,50.0,0.0,26.0,40.0
10.876,5.392,14546.79,47.4,0.0,3.0,87.0
9.126,6.784,14581.9,42.6,0.0,24.0,40.0
12.982,8.94,14546.48,62.8,0.0,27.0,85.0
8.462,5.662,14605.73,38.6,0.0,0.0,40.0
13.184,8.27,14541.28,64.0,0.0,26.0,88.0
9.06,6.358,14530.03,41.8,0.0,26.0,40.0
10.84,5.256,14459.2,47.0,0.0,0.0,88.0
10.222,8.004,14385.76,50.8,0.0,27.0,39.0
13.002,8.088,14350.52,61.4,0.0,27.0,90.0
7.972,4.944,14496.36,37.6,0.0,0.0,40.0
9.092,6.522,14607.63,41.8,0.0,26.0,40.0
12.66,8.254,14516.69,61.4,0.0,26.0,87.0
8.304,5.34,14414.84,36.4,0.0,0.0,40.0
13.024,8.696,14456.02,62.2,0.0,27.0,87.0
8.896,6.258,14441.65,41.2,0.0,21.0,40.0
11.616,5.35,14457.95,51.0,0.0,5.0,83.0
10.184,7.96,14424.51,50.8,0.0,28.0,40.0
12.776,7.834,14418.82,60.4,0.0,20.0,91.0
8.384,5.518,14436.31,38.4,0.0,6.0,40.0
12.174,7.026,14616.21,55.6,0.0,27.0,92.0
8.97,6.336,14713.53,42.0,0.0,12.0,40.0
9.426,6.974,14623.68,45.6,0.0,14.0,41.0
13.21,9.176,14571.37,62.0,0.0,27.0,86.0
7.882,4.588,14571.48,34.2,0.0,2.0,40.0
11.726,7.292,14550.41,54.4,0.0,25.0,83.0
10.116,8.054,14522.68,49.8,0.0,26.0,40.0
11.276,5.928,14457.97,50.8,0.0,0.0,89.0
10.328,7.772,14481.32,50.6,0.0,26.0,40.0
12.228,6.704,14446.48,55.0,0.0,27.0,90.0
7.968,4.85,14561.36,35.8,0.0,0.0,40.0
9.712,7.222,14545.15,47.2,0.0,26.0,40.0
13.44,9.392,14606.66,65.0,0.0,26.0,86.0
7.71,4.366,14594.87,33.2,0.0,0.0,41.0
12.142,7.2,14457.38,55.8,0.0,26.0,87.0
8.968,6.166,14407.55,42.0,0.0,18.0,40.0
11.74,6.47,14438.19,52.8,0.0,8.0,89.0
10.52,8.918,14581.41,52.6,0.0,26.0,40.0
8.164,4.996,14572.06,35.0,0.0,12.0,40.0
11.702,6.594,14374.3,52.6,0.0,15.0,89.0
9.706,6.59,14366.19,45.2,0.0,26.0,39.0
12.54,7.528,14327.44,59.2,0.0,12.0,89.0
9.212,6.758,14264.06,43.8,0.0,14.0,38.0
11.99,6.558,14320.26,54.0,0.0,27.0,89.0
8.578,5.734,14493.37,39.4,0.0,8.0,40.0
11.926,6.876,14434.39,54.8,0.0,19.0,90.0
10.644,8.816,14402.56,52.4,0.0,26.0,39.0
10.852,5.236,14379.04,47.6,0.0,3.0,88.0
9.23,6.742,14403.39,44.2,0.0,24.0,39.0
9.562,7.21,14401.45,45.8,0.0,26.0,39.0
10.824,5.222,14353.02,47.0,0.0,0.0,86.0
10.612,8.68,14431.53,52.4,0.0,26.0,39.0
12.266,7.006,14457.95,57.4,0.0,26.0,93.0
8.688,4.594,14392.63,37.4,0.0,0.0,39.0
12.444,7.578,14557.63,58.4,0.0,26.0,89.0
10.324,8.336,14481.27,50.8,0.0,27.0,40.0
11.416,6.168,14464.72,52.0,0.0,0.0,87.0
8.986,6.392,14460.39,40.4,0.0,26.0,40.0
12.83,8.06,14506.08,61.2,0.0,26.0,92.0
8.038,4.706,14521.11,35.4,0.0,0.0,40.0
10.596,8.994,14525.27,53.0,0.0,26.0,40.0
12.888,8.162,14528.99,62.6,0.0,24.0,91.0
7.622,4.174,14537.16,31.4,0.0,3.0,40.0
12.59,8.05,14553.43,59.8,0.0,27.0,88.0
9.36,6.764,14398.25,44.8,0.0,18.0,39.0
12.83,7.498,14439.29,59.4,0.0,8.0,85.0
9.77,7.592,14423.05,47.8,0.0,27.0,39.0
11.376,6.33,14462.27,52.6,0.0,19.0,85.0
11.366,6.57,14627.64,52.4,0.0,8.0,85.0
10.366,8.466,14574.81,52.0,0.0,27.0,41.0
12.556,7.738,14509.67,57.4,0.0,12.0,88.0
8.864,6.35,14401.35,42.2,0.0,14.0,39.0
11.918,6.726,14393.76,54.0,0.0,27.0,88.0
8.662,5.692,14396.57,39.6,0.0,6.0,39.0
12.722,7.854,14380.64,61.0,0.0,20.0,89.0
9.962,7.666,14323.39,48.6,0.0,26.0,39.0
11.07,5.576,14377.15,48.4,0.0,1.0,89.0
9.502,6.204,14418.92,43.0,0.0,25.0,39.0
13.38,8.502,14416.52,64.8,0.0,27.0,94.0
8.688,5.704,14353.88,39.2,0.0,0.0,39.0
12.4,7.75,14360.29,58.2,0.0,26.0,86.0
9.512,7.026,14307.28,45.8,0.0,26.0,39.0
10.28,4.274,14384.4,43.2,0.0,0.0,88.0
10.302,8.142,14414.93,51.4,0.0,27.0,40.0
13.424,9.074,14483.38,63.8,0.0,26.0,89.0
7.944,4.638,14474.52,33.4,0.0,0.0,39.0
12.458,8.148,14510.48,58.8,0.0,26.0,85.0
9.208,6.742,14558.05,43.2,0.0,25.0,40.0
12.436,6.76,14441.93,55.6,0.0,2.0,92.0
10.722,8.918,14411.59,54.8,0.0,26.0,39.0
12.338,7.272,14385.9,56.8,0.0,27.0,90.0
8.232,5.176,14499.98,37.2,0.0,0.0,40.0
12.64,7.848,14662.48,58.0,0.0,27.0,89.0
12.932,8.732,14573.94,61.6,0.0,23.0,87.0
9.384,6.904,14465.96,44.2,0.0,4.0,39.0
12.572,7.34,14361.37,57.4,0.0,26.0,93.0
9.398,7.006,14368.56,45.2,0.0,21.0,40.0
11.212,5.938,14387.97,50.2,0.0,6.0,85.0
10.006,7.502,14364.93,47.6,0.0,27.0,40.0
12.836,8.112,14343.02,60.4,0.0,16.0,86.0
11.864,6.626,14471.99,54.0,0.0,10.0,91.0
9.916,7.014,14454.86,46.8,0.0,27.0,40.0
11.946,7.026,14400.74,56.0,0.0,16.0,86.0
9.056,6.376,14523.26,43.4,0.0,11.0,40.0
13.768,9.484,14418.38,67.2,0.0,27.0,91.0
9.086,6.474,14465.82,43.0,0.0,11.0,39.0
11.368,6.294,14524.56,50.6,0.0,16.0,89.0
9.918,7.864,14523.21,49.0,0.0,27.0,39.0
12.126,6.938,14547.52,55.4,0.0,6.0,89.0
12.704,8.292,14481.32,60.2,0.0,20.0,87.0
10.03,7.852,14358.03,50.2,0.0,27.0,39.0
10.478,4.56,14377.03,44.0,0.0,3.0,87.0
9.592,7.342,14435.08,46.8,0.0,24.0,39.0
14.398,9.354,14454.44,69.4,0.0,30.0,90.0
8.434,5.504,14194.42,37.4,0.0,1.0,38.0
13.11,8.096,14346.14,62.0,0.0,26.0,92.0
9.476,6.988,14548.12,45.2,0.0,27.0,40.0
10.698,5.428,14522.01,48.6,0.0,0.0,85.0
13.258,9.036,14508.12,65.6,0.0,26.0,84.0
10.116,8.188,14477.12,48.8,0.0,27.0,40.0
11.368,6.034,14475.48,52.0,0.0,0.0,88.0
9.74,7.538,14446.99,47.6,0.0,27.0,39.0
12.396,7.414,14395.3,56.6,0.0,27.0,91.0
8.674,5.678,14427.75,40.2,0.0,0.0,40.0
13.496,8.75,14417.24,63.2,0.0,27.0,93.0
10.386,7.584,14386.52,50.0,0.0,27.0,39.0
10.974,5.51,14437.35,49.0,0.0,0.0,88.0
9.07,6.256,14369.74,42.6,0.0,26.0,39.0
13.002,8.23,14294.78,61.0,0.0,25.0,89.0
8.984,6.286,14295.81,42.6,0.0,2.0,39.0
12.684,8.03,14412.31,59.8,0.0,27.0,91.0
9.306,6.848,14405.13,44.6,0.0,19.0,39.0
10.916,5.402,14409.12,48.4,0.0,7.0,87.0
12.754,8.358,14419.65,60.6,0.0,27.0,84.0
10.54,7.914,14446.62,51.4,0.0,16.0,46.0
11.924,6.582,14473.86,54.2,0.0,11.0,95.0
9.85,7.588,14386.64,48.8,0.0,28.0,39.0
12.092,6.734,14427.61,55.8,0.0,15.0,92.0
12.572,6.252,14464.81,57.6,0.0,12.0,40.0
13.684,9.274,14263.01,67.4,0.0,27.0,89.0
9.324,6.85,14518.29,45.8,0.0,16.0,40.0
11.774,6.748,14499.73,55.4,0.0,11.0,88.0
9.796,7.534,14418.35,48.0,0.0,27.0,39.0
11.328,5.976,14388.49,51.4,0.0,12.0,90.0
13.09,8.282,14417.89,63.0,0.0,15.0,91.0
10.412,8.646,14448.12,51.0,0.0,27.0,40.0
11.218,5.954,14471.71,49.2,0.0,6.0,85.0
9.382,7.15,14473.01,44.8,0.0,20.0,40.0
12.194,7.236,14447.73,57.0,0.0,27.0,90.0
8.878,5.974,14390.8,41.8,0.0,0.0,39.0
14.428,9.074,14441.29,68.2,0.0,27.0,93.0
9.584,7.022,14418.55,46.0,0.0,27.0,39.0
11.23,5.718,14411.92,49.8,0.0,0.0,91.0
9.122,6.52,14404.19,42.4,0.0,27.0,39.0
13.314,8.662,14398.8,63.6,0.0,27.0,93.0
10.914,6.474,14368.92,48.8,0.0,0.0,71.0
11.188,8.204,14353.67,53.6,0.0,27.0,60.0
12.924,8.242,14371.32,61.8,0.0,28.0,89.0
7.518,4.01,14401.27,31.2,0.0,0.0,40.0
13.004,8.428,14422.48,63.0,0.0,27.0,90.0
10.734,8.928,14437.64,53.8,0.0,28.0,39.0
12.816,6.796,14496.87,58.4,0.0,0.0,95.0
14.064,8.994,14332.7,69.2,0.0,27.0,81.0
9.98,7.048,14371.04,46.6,0.0,28.0,50.0
11.902,6.738,14706.03,54.6,0.0,0.0,95.0
10.194,8.1,14608.43,50.6,0.0,28.0,40.0
13.624,9.204,14553.4,65.8,0.0,25.0,93.0
12.892,7.964,14556.79,60.4,0.0,3.0,96.0
9.834,7.818,14507.6,47.4,0.0,27.0,39.0
13.708,8.73,14529.79,66.8,0.0,23.0,102.0
11.786,6.154,14454.73,51.8,0.0,5.0,94.0
9.636,7.36,14405.32,46.6,0.0,28.0,39.0
13.804,9.03,14406.96,67.4,0.0,20.0,94.0
8.96,6.398,14420.43,41.2,0.0,7.0,39.0
13.568,9.12,14329.06,66.6,0.0,28.0,91.0
12.382,7.226,14404.96,57.0,0.0,18.0,92.0
8.452,5.604,14301.33,38.6,0.0,10.0,39.0
13.584,8.988,14413.27,66.2,0.0,28.0,92.0
9.496,7.038,14408.39,44.4,0.0,15.0,39.0
35.082,9.51,14399.93,152.8,0.0,13.0,323.0
116.882,13.004,14307.43,495.0,0.0,407.0,1134.0
137.996,11.602,14349.03,579.4,0.0,894.0,1090.0
140.662,9.884,14339.02,591.4,211.0,662.0,1141.0
166.466,12.098,14387.25,703.6,471.0,266.0,1150.0
183.008,12.114,14292.18,774.428,910.122,334.299,1126.458
120.654,10.038,14328.93,510.2,465.0,10.0,1086.0
110.472,5.79,14247.12,462.4,0.0,20.0,1133.0
193.918,11.638,14142.34,826.2,0.0,818.0,1123.0
88.942,8.192,14551.07,365.2,0.0,62.0,1119.0
86.75,8.114,14608.25,355.0,0.0,14.0,1184.0
28.042,9.198,14659.45,124.0,0.0,41.0,198.0
22.264,7.92,14477.27,101.6,0.0,39.0,101.0
13.982,5.244,14415.13,64.4,0.0,16.0,39.0
17.742,6.824,14426.01,81.4,0.0,33.0,98.0
16.428,8.422,14413.64,77.0,0.0,36.0,51.0
16.178,6.342,14325.36,73.6,0.0,16.0,82.0
55.66,5.544,14332.93,245.4,0.0,12.0,345.0
108.448,9.536,14297.11,455.2,12.0,29.0,1143.0
104.104,6.454,14326.79,433.8,431.0,22.0,1104.0
102.988,6.814,14311.59,438.2,507.0,5.0,797.0
98.608,6.224,14368.36,413.8,0.0,28.0,1154.0
104.864,8.696,14314.51,445.2,0.0,28.0,1142.0
90.77,4.458,14417.99,376.8,0.0,0.0,1155.0
49.082,5.816,14362.87,217.2,0.0,28.0,453.0
25.996,7.752,14467.92,125.6,0.0,28.0,39.0
27.204,5.332,14536.13,127.4,0.0,0.0,97.0
25.006,6.684,14407.04,122.2,0.0,28.0,39.0
22.274,6.488,14229.71,104.4,0.0,28.0,97.0
15.872,4.492,14319.26,69.2,0.0,2.0,95.0
14.71,7.274,14338.23,68.6,0.0,26.0,39.0
32.66,7.314,14301.97,140.2,0.0,28.0,93.0
81.774,16.89,14380.72,350.0,0.0,7.0,319.0
115.726,13.126,14484.2,479.4,0.0,21.0,1005.0
31.698,12.338,14543.18,138.4,0.0,28.0,63.0
20.112,9.512,14522.91,91.0,0.0,11.0,92.0
19.146,9.752,14463.19,86.8,0.0,17.0,90.0
17.104,9.438,14347.0,81.6,0.0,28.0,39.0
18.14,7.654,14375.32,80.6,0.0,13.0,93.0
17.604,7.024,14374.53,78.6,0.0,14.0,95.0
16.446,9.25,14337.19,76.6,0.0,28.0,39.0
35.562,6.722,14374.12,158.0,0.0,18.0,90.0
80.694,8.678,14318.59,339.0,0.0,11.0,983.0
30.128,7.584,14312.17,131.4,0.0,28.0,287.0
24.3,7.856,14282.62,107.4,0.0,18.0,169.0
88.556,7.22,14304.27,370.8,0.0,9.0,1143.0
106.972,12.712,14191.69,457.8,0.0,322.0,1118.0
105.974,9.294,14233.48,448.6,449.0,22.0,933.0
41.082,4.498,14328.35,174.2,259.0,7.0,84.0
36.314,8.664,14441.95,159.0,276.0,29.0,40.0
18.44,6.994,14453.83,83.0,0.0,25.0,88.0
37.104,7.838,14424.6,159.2,304.0,4.0,89.0
99.342,19.866,14378.55,442.6,1059.0,28.0,85.0
59.454,12.868,14419.3,259.8,68.0,392.0,39.0
149.69,19.572,14220.86,649.6,965.0,54.0,549.0
109.344,6.926,14176.23,466.8,50.0,60.0,288.0
130.168,7.204,14265.34,548.0,381.0,28.0,88.0
96.536,7.42,14539.62,400.8,462.0,0.0,87.0
23.284,6.626,14558.29,101.4,0.0,29.0,40.0
20.93,9.928,14454.47,97.6,0.0,28.0,86.0
16.772,4.412,14467.25,74.4,0.0,2.0,85.0
19.044,7.398,14429.48,86.0,0.0,25.0,88.0
14.008,5.978,14455.52,63.8,0.0,28.0,39.0
18.782,5.082,14411.32,81.8,0.0,1.0,132.0
